sample_id,source_id,split,class,augmentation_type,text,json_name,target_preview
1497,299,train,objectless_pantomime_action,original,хват левой ладонью,quality_01497_src_299_original.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-90.0}],""duration"":2.0}]"
1498,299,train,objectless_pantomime_action,tempo_fast,Выполни быстрее: хват левой ладонью,quality_01498_src_299_tempo_fast.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-90.0}],""duration"":1.44}]"
1499,299,train,objectless_pantomime_action,tempo_slow,Выполни медленнее и плавнее: хват левой ладонью,quality_01499_src_299_tempo_slow.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-90.0}],""duration"":2.9}]"
1500,299,train,objectless_pantomime_action,hold_short,хват левой ладонью. В конце коротко удержи позу.,quality_01500_src_299_hold_short.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-90.0}],""duration"":2.0},{""frame"":[],""duration"":1.0}]"
1501,299,train,objectless_pantomime_action,hold_long,хват левой ладонью. В конце удержи финальную позу несколько секунд.,quality_01501_src_299_hold_long.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-90.0}],""duration"":2.0},{""frame"":[],""duration"":3.0}]"
1502,299,train,objectless_pantomime_action,intensity_small,Выполни с меньшей амплитудой: хват левой ладонью,quality_01502_src_299_intensity_small.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-77.4}],""duration"":2.0}]"
1503,299,train,objectless_pantomime_action,intensity_large,Выполни шире и выразительнее: хват левой ладонью,quality_01503_src_299_intensity_large.json,"[{""frame"":[{""name"":""L_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""L_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""L_thumb_intermediate_joint"",""angle"":45.8},{""name"":""L_thumb_distal_joint"",""angle"":68.8},{""name"":""L_index_proximal_joint"",""angle"":97.4},{""name"":""L_index_intermediate_joint"",""angle"":97.4},{""name"":""L_middle_proximal_joint"",""angle"":97.4},{""name"":""L_middle_intermediate_joint"",""angle"":97.4},{""name"":""L_ring_proximal_joint"",""angle"":97.4},{""name"":""L_ring_intermediate_joint"",""angle"":97.4},{""name"":""L_pinky_proximal_joint"",""angle"":97.4},{""name"":""L_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""left_wrist_roll_joint"",""angle"":-95.4}],""duration"":2.0}]"
1504,300,train,objectless_pantomime_action,original,хват правой ладонью,quality_01504_src_300_original.json,"[{""frame"":[{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""right_wrist_roll_joint"",""angle"":90.0}],""duration"":2.0}]"
1505,300,train,objectless_pantomime_action,tempo_fast,Выполни быстрее: хват правой ладонью,quality_01505_src_300_tempo_fast.json,"[{""frame"":[{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""right_wrist_roll_joint"",""angle"":90.0}],""duration"":1.44}]"
1506,300,train,objectless_pantomime_action,tempo_slow,Выполни медленнее и плавнее: хват правой ладонью,quality_01506_src_300_tempo_slow.json,"[{""frame"":[{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""right_wrist_roll_joint"",""angle"":90.0}],""duration"":2.9}]"
1507,300,train,objectless_pantomime_action,hold_short,хват правой ладонью. В конце коротко удержи позу.,quality_01507_src_300_hold_short.json,"[{""frame"":[{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""right_wrist_roll_joint"",""angle"":90.0}],""duration"":2.0},{""frame"":[],""duration"":1.0}]"
1508,300,train,objectless_pantomime_action,hold_long,хват правой ладонью. В конце удержи финальную позу несколько секунд.,quality_01508_src_300_hold_long.json,"[{""frame"":[{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""right_wrist_roll_joint"",""angle"":90.0}],""duration"":2.0},{""frame"":[],""duration"":3.0}]"
1509,300,train,objectless_pantomime_action,intensity_small,Выполни с меньшей амплитудой: хват правой ладонью,quality_01509_src_300_intensity_small.json,"[{""frame"":[{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""right_wrist_roll_joint"",""angle"":77.4}],""duration"":2.0}]"
1510,300,train,objectless_pantomime_action,intensity_large,Выполни шире и выразительнее: хват правой ладонью,quality_01510_src_300_intensity_large.json,"[{""frame"":[{""name"":""R_thumb_proximal_yaw_joint"",""angle"":28.0},{""name"":""R_thumb_proximal_pitch_joint"",""angle"":28.6},{""name"":""R_thumb_intermediate_joint"",""angle"":45.8},{""name"":""R_thumb_distal_joint"",""angle"":68.8},{""name"":""R_index_proximal_joint"",""angle"":97.4},{""name"":""R_index_intermediate_joint"",""angle"":97.4},{""name"":""R_middle_proximal_joint"",""angle"":97.4},{""name"":""R_middle_intermediate_joint"",""angle"":97.4},{""name"":""R_ring_proximal_joint"",""angle"":97.4},{""name"":""R_ring_intermediate_joint"",""angle"":97.4},{""name"":""R_pinky_proximal_joint"",""angle"":97.4},{""name"":""R_pinky_intermediate_joint"",""angle"":97.4}],""duration"":0.75},{""frame"":[{""name"":""right_wrist_roll_joint"",""angle"":95.4}],""duration"":2.0}]"
1511,301,train,objectless_pantomime_action,original,перед тобой на уровне чуть выше таза предмет средних размеров - возьми его и переложи на стол справа,quality_01511_src_301_original.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":50.0},{""name"":""right_shoulder_pitch_joint"",""angle"":50.0}],""duration"":1.0},{""frame"":[{""name"":""left_elbow_joint"",""angle"":-60.0},{""name"":""right_elbow_joint"",""angle"":-60.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_should"
1512,301,train,objectless_pantomime_action,tempo_fast,Выполни быстрее: перед тобой на уровне чуть выше таза предмет средних размеров - возьми его и переложи на стол справа,quality_01512_src_301_tempo_fast.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":50.0},{""name"":""right_shoulder_pitch_joint"",""angle"":50.0}],""duration"":0.75},{""frame"":[{""name"":""left_elbow_joint"",""angle"":-60.0},{""name"":""right_elbow_joint"",""angle"":-60.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":0.75},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_sh"
1513,301,train,objectless_pantomime_action,tempo_slow,Выполни медленнее и плавнее: перед тобой на уровне чуть выше таза предмет средних размеров - возьми его и переложи на стол справа,quality_01513_src_301_tempo_slow.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":50.0},{""name"":""right_shoulder_pitch_joint"",""angle"":50.0}],""duration"":1.45},{""frame"":[{""name"":""left_elbow_joint"",""angle"":-60.0},{""name"":""right_elbow_joint"",""angle"":-60.0}],""duration"":1.45},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.45},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.45},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_sh"
1514,301,train,objectless_pantomime_action,hold_short,перед тобой на уровне чуть выше таза предмет средних размеров - возьми его и переложи на стол справа. В конце коротко удержи позу.,quality_01514_src_301_hold_short.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":50.0},{""name"":""right_shoulder_pitch_joint"",""angle"":50.0}],""duration"":1.0},{""frame"":[{""name"":""left_elbow_joint"",""angle"":-60.0},{""name"":""right_elbow_joint"",""angle"":-60.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_should"
1515,301,train,objectless_pantomime_action,hold_long,перед тобой на уровне чуть выше таза предмет средних размеров - возьми его и переложи на стол справа. В конце удержи финальную позу несколько секунд.,quality_01515_src_301_hold_long.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":50.0},{""name"":""right_shoulder_pitch_joint"",""angle"":50.0}],""duration"":1.0},{""frame"":[{""name"":""left_elbow_joint"",""angle"":-60.0},{""name"":""right_elbow_joint"",""angle"":-60.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":10.0},{""name"":""right_should"
1516,301,train,objectless_pantomime_action,intensity_small,Выполни с меньшей амплитудой: перед тобой на уровне чуть выше таза предмет средних размеров - возьми его и переложи на стол справа,quality_01516_src_301_intensity_small.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":43.0},{""name"":""right_shoulder_pitch_joint"",""angle"":43.0}],""duration"":1.0},{""frame"":[{""name"":""left_elbow_joint"",""angle"":-60.0},{""name"":""right_elbow_joint"",""angle"":-60.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":8.6},{""name"":""right_shoulde"
1517,301,train,objectless_pantomime_action,intensity_large,Выполни шире и выразительнее: перед тобой на уровне чуть выше таза предмет средних размеров - возьми его и переложи на стол справа,quality_01517_src_301_intensity_large.json,"[{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":56.0},{""name"":""right_shoulder_pitch_joint"",""angle"":56.0}],""duration"":1.0},{""frame"":[{""name"":""left_elbow_joint"",""angle"":-60.0},{""name"":""right_elbow_joint"",""angle"":-60.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""left_shoulder_roll_joint"",""angle"":11.2},{""name"":""right_should"
1518,301,train,objectless_pantomime_action,mirror_lr,перед тобой на уровне чуть выше таза предмет средних размеров - возьми его и переложи на стол слева,quality_01518_src_301_mirror_lr.json,"[{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":50.0},{""name"":""left_shoulder_pitch_joint"",""angle"":50.0}],""duration"":1.0},{""frame"":[{""name"":""right_elbow_joint"",""angle"":-60.0},{""name"":""left_elbow_joint"",""angle"":-60.0}],""duration"":1.0},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_shoulder_roll_joint"",""angle"":-0.0},{""name"":""right_shoulder_yaw_joint"",""angle"":-0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""right_wrist_roll_joint"",""angle"":-0.0},{""name"":""right_wrist_pitch_joint"",""angle"":0.0},{""name"":""right_wrist_yaw_joint"",""angle"":-0.0},{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_roll_joint"",""angle"":-0.0},{""name"":""left_shoulder_yaw_joint"",""angle"":-0.0},{""name"":""left_elbow_joint"",""angle"":0.0},{""name"":""left_wrist_roll_joint"",""angle"":-0.0},{""name"":""left_wrist_pitch_joint"",""angle"":0.0},{""name"":""left_wrist_yaw_joint"",""angle"":-0.0}],""duration"":1.0},{""frame"":[{""name"":""right_shoulder_pitch_joint"",""angle"":0.0},{""name"":""left_shoulder_pitch_joint"",""angle"":0.0},{""name"":""right_elbow_joint"",""angle"":0.0},{""name"":""left_elbow_joint"",""angle"":0.0}],""duration"":1.0},{""frame"":[{""name"":""right_shoulder_roll_joint"",""angle"":-10.0},{""name"":""le"
